ECG_Clean,ECG_Rate,PPG_Clean,PPG_Rate,RSP_Clean,RSP_Rate,pyVHR
-26.9322283032794,68.2027944325815,66.84339766893336,67.19850885367492,61.83452761763328,19.08343820075002,65.33353773702801
-27.9325061587698,68.20746438914279,69.19710444175546,67.19421727108987,62.63329284641172,19.08357798580313,65.33426809224318
-28.870292331190317,68.21214264692807,71.55067776379408,67.18998139421453,63.43277388948906,19.083717719939436,65.3350021146165
-29.750586807682357,68.2168291520377,73.90289667536737,67.18580133974507,64.2329253438096,19.083857403270663,65.33573980936816
-30.570889575296093,68.22152385054696,76.25253328415441,67.18167722458959,65.03370178051446,19.08399703590856,65.33648118171836
-31.33620062098916,68.22622668850603,78.59835398301973,67.17760916587011,65.83505774726322,19.08413661796488,65.33722623688729
-32.04901993162536,68.23093761193986,80.93912067730999,67.17359728092458,66.63694778523838,19.084276149551386,65.33797498009515
-32.70434749397338,68.23565656684798,83.27359202166068,67.16964168730907,67.4393264460819,19.08441563077983,65.33872741656216
-33.3021832947055,68.24038349920437,85.6005246673295,67.16574250279967,68.24214828663484,19.084555061762003,65.3394835515085
-33.845027320396326,68.2451183549574,87.91867452083736,67.16189984539473,69.04536784886332,19.08469444260968,65.34024339015437
-34.332879557521466,68.24986108002958,90.2267980139338,67.15811383331673,69.84893964711084,19.08483377343465,65.34100693771997
-34.77823999245632,68.25461162031753,92.52365338395472,67.15438458501458,70.65281816268265,19.084973054348705,65.34177419942552
-35.183608611474725,68.25936992169179,94.80800196250595,67.15071221916557,71.45695784576742,19.08511228546366,65.34254518049117
-35.56398540074775,68.26413592999671,97.0786094696034,67.14709685467749,72.26131312470181,19.085251466891314,65.34331988613715
-35.926870346342355,68.26890959105035,99.33424730992796,67.14353861069075,73.0658384078271,19.085390598743498,65.34409832158367
-36.28226343422021,68.27369085064423,101.57369386720003,67.14003760658052,73.870488085321,19.085529681132037,65.34488049205092
-36.63266465023635,68.2784796545434,103.79573579252764,67.13659396195881,74.67521654576625,19.08566871416875,65.3456664027591
-36.98057398013793,68.28327594848612,105.99916928396344,67.13320779667656,75.47997819270483,19.08580769796549,65.34645605892838
-37.325991409563,68.28807967818383,108.18280135604816,67.12987923082589,76.28472743904894,19.08594663263411,65.347249465779
-37.67141692403921,68.29289078932105,110.345451097762,67.12660838474208,77.0894186793542,19.08608551828645,65.34804662853114
-38.024350508982565,68.29770922755516,112.48595091608212,67.1233953790059,77.8940062620952,19.08622435503439,65.34884755240499
-38.38479214969618,68.30253493851635,114.60314776282236,67.1202403344456,78.69844449146126,19.086363142989786,65.34965224262078
-38.75024183136901,68.30736786780747,116.6959043442694,67.11714337213915,79.50268765867762,19.086501882264525,65.35046070439869
-39.118199539074624,68.31220796100393,118.76310031306986,67.1141046134164,80.30669005858917,19.086640572970488,65.35127294295889
-39.488665257769966,68.31705516365354,120.80363343918148,67.11112417986132,81.11040597675552,19.08677921521957,65.35208896352162
-39.85663897229407,68.32190942127642,122.81642075507796,67.10820219331404,81.91378968395304,19.086917809123676,65.35290877130707
-40.217120667366885,68.32677067936486,124.80039967150722,67.1053387758732,82.71679545284553,19.087056354794694,65.35373237153544
-40.56761032758799,68.3316388833832,126.75452906120194,67.102534049898,83.51937757469435,19.08719485234456,65.35455976942691
-40.908107937435375,68.33651397876777,128.67779030732024,67.09978813801055,84.32149035397936,19.087333301885177,65.35539097020171
-41.23611348126423,68.34139591092666,130.56918831327553,67.09710116309805,85.12308808831395,19.08747170352849,65.35622597908002
-41.55162694330568,68.3462846252397,132.4277524728885,67.09447324831488,85.92412506317203,19.08761005738643,65.35706480128202
-41.84714830766563,68.35118006705832,134.252537602568,67.09190451708503,86.72455556881053,19.08774836357094,65.35790744202794
-42.12517755832345,68.35608218170537,136.04262483776523,67.08939509310423,87.5243339172584,19.08788662219397,65.35875390653797
-42.37821467913084,68.36099091447514,137.79712249441195,67.08694510034222,88.32341443724329,19.088024833367484,65.35960420003232
-42.60875965381058,68.3659062106331,139.51516689468122,67.084554663045,89.12175145443928,19.08816299720344,65.36045832773117
-42.8068124659553,68.37082801541588,141.19592315605425,67.0822239057371,89.91929928655357,19.08830111381381,65.3613162948547
-42.97987309902636,68.37575627403112,142.8385859423139,67.07995295322385,90.71601226063548,19.08843918331058,65.36217810662318
-43.1279415363525,68.3806909316574,144.442380174713,67.0777419305937,91.5118447378569,19.08857720580573,65.36304376825672
-43.25101776112879,68.38563193344406,146.00656170221356,67.07559096322046,92.3067511310132,19.088715181411267,65.36391328497558
-43.35160175641532,68.39057922451117,147.53041793084716,67.07350017676558,93.100685899993,19.08885311023918,65.36478666199994
-43.42219350513608,68.39553274994934,149.01326841253572,67.07146969718053,93.8936035326013,19.08899099240149,65.36566390455
-43.46279299007772,68.40049245481967,150.45446539279206,67.0694996507091,94.68545854025268,19.089128828010207,65.36654501784597
-43.47340019388841,68.40545828415365,151.8533943154516,67.06759016388966,95.47620547591865,19.089266617177355,65.36743000710803
-43.45401509907659,68.41043018295301,153.20947428216735,67.06574136355755,96.2657989522001,19.08940436001496,65.36831887755636
-43.40713768800986,68.41540809618962,154.52215846483372,67.06395337684741,97.05419363739573,19.089542056635068,65.36921163441123
-43.34026794291376,68.42039196880543,155.7909344693613,67.06222633119553,97.84134423694984,19.08967970714972,65.37010828289277
-43.26090584587062,68.42538174571234,157.01532464930423,67.06056035434221,98.62720548979746,19.089817311670966,65.3710088282212
-43.176551378818345,68.43037737179208,158.19488636894638,67.05895557433414,99.4117321796119,19.089954870310876,65.37191327561673
-43.09720452354932,68.4353787918961,159.329212217406,67.05741211952672,100.19487913144836,19.090092383181503,65.37282163029955
-43.02786526170918,68.44038595084554,160.41793017589632,67.05593011858656,100.97660119378844,19.09022985039493,65.37373389748987
-42.97353357479573,68.44539879343102,161.46070373896578,67.05450970049374,101.75685323550384,19.090367272063244,65.37465008240788
-42.93670944415766,68.45041726441268,162.45723198956483,67.05315099454434,102.53559015774412,19.090504648298527,65.37557019027378
-42.90989285099354,68.45544130851997,163.40724962800508,67.05185413035275,103.31276689124208,19.09064197921287,65.37649422630776
-42.895583776350605,68.46047087045153,164.31052695526228,67.05061923785419,104.088338379042,19.09077926491838,65.37742219573002
-42.89128220112358,68.46550589487525,165.1668698114576,67.04944644730708,104.86225957416818,19.09091650552716,65.37835410376077
-42.90448810605358,68.47054632642799,165.97611947072974,67.04833588929547,105.6344854596176,19.091053701151345,65.37928995562021
-42.925201471726965,68.47559210971562,166.7381524934012,67.04728769473152,106.40497107592508,19.091190851903043,65.38022975652851
-42.95342227857424,68.48064318931283,167.45288053568518,67.04630199485803,107.17367154155016,19.0913279578944,65.38117351170591
-42.98665050686883,68.48569950976312,168.12025011703724,67.04537892125077,107.94054205133403,19.091465019237532,65.3821212263726
-43.019886136726086,68.49076101557867,168.7402423454523,67.0445186058211,108.70553786041056,19.09160203604462,65.38307290574876
-43.05562914810206,68.4958276512402,169.31287260137591,67.04372118081834,109.46861427571002,19.091739008427787,65.3840285550546
-43.09387952079243,68.50089936119697,169.83819018160807,67.04298677883237,110.22972665506214,19.0918759364992,65.38498817951032
-43.14463723443138,68.50597608986662,170.31627790528444,67.04231553279608,110.98883041390285,19.09201282037103,65.38595178433611
-43.21540226849051,68.51105778163515,170.7472516835288,67.04170757598794,111.7458810395904,19.09214966015545,65.38691937475217
-43.30617460227771,68.51614438085672,171.13126005181897,67.04116304203448,112.50083409857976,19.092286455964643,65.38789095597873
-43.41445421493603,68.52123583185367,171.46848366207658,67.04068206491287,113.25364524383792,19.0924232079108,65.38886653323594
-43.53774108544268,68.52633207891643,171.75913473357213,67.04026477895346,114.00427022988372,19.092559916106108,65.38984611174405
-43.6760351926078,68.53143306630332,172.00345646587712,67.03991131884234,114.75266491332307,19.092696580662786,65.39082969672322
-43.81933651507351,68.53653873824062,172.20172241815075,67.0396218196239,115.49878523888428,19.09283320169303,65.39181729339364
-43.96014503131273,68.54164903892234,172.35423585667692,67.03939641670348,116.24258724047168,19.09296977930905,65.39280890697555
-44.09596071962813,68.54676391251029,172.4613290705396,67.03923524584988,116.98402706462008,19.093106313623096,65.39380454268911
-44.22428355815106,68.55188330313385,172.52336265552654,67.03913844319796,117.72306100159908,19.09324280474738,65.39480420575455
-44.352613524840486,68.55700715488994,172.54072476741362,67.0391061452514,118.45964550941572,19.093379252794143,65.39580790139206
-44.478450597481896,68.56213541184306,172.51383034633298,67.03911743062855,119.19373721596408,19.093515657875635,65.39681563482183
-44.59929475368625,68.56726801802499,172.44312031448186,67.0391512516805,119.92529290670466,19.093652020104106,65.39782741126406
-44.71264597088894,68.57240491743487,172.32906075049866,67.03920755582193,120.65426952739136,19.09378833959181,65.39884323593895
-44.82600422634869,68.57754605403909,172.17214204439088,67.03928629051246,121.3806242092286,19.09392461645103,65.39986311406672
-44.93936949714656,68.5826913717712,171.97287803625903,67.03938740325634,122.1043143017073,19.09406085079403,65.40088705086754
-45.05774176018486,68.58784081453182,171.73180514073815,67.03951084160204,122.82529739836836,19.09419704273308,65.40191505156163
-45.18112099218613,68.59299432618857,171.44948145724538,67.03965655314198,123.54353134074152,19.09433319238049,65.40294712136917
-45.3095071696921,68.59815185057606,171.1264858646372,67.03982448551209,124.25897420784298,19.094469299848537,65.40398326551036
-45.44540026906266,68.60331333149571,170.7634170992883,67.04001458639155,124.9715843133707,19.09460536524953,65.40502348920542
-45.5788002664748,68.60847871271574,170.36089281687356,67.04022680350238,125.68132021060258,19.09474138869578,65.40606779767454
-45.70220713792163,68.61364793797111,169.91954863855693,67.04046108460908,126.38814070500212,19.0948773702996,65.4071161961379
-45.81562085921138,68.61882095096341,169.44003718288823,67.04071737751839,127.0920048745364,19.09501331017331,65.40816868981572
-45.916541405966285,68.62399769536084,168.92302708599954,67.04099563007885,127.79287208295456,19.09514920842925,65.4092252839282
-46.0049687536217,68.62917811479807,168.36920201312975,67.04129579018046,128.49070199340952,19.09528506517975,65.41028598369552
-46.075902877425,68.63436215287621,167.7792596642636,67.04161780575437,129.18545458980523,19.095420880537148,65.41135079433788
-46.13184375243465,68.63954975316281,167.15391077711843,67.04196162477254,129.87709018373982,19.09555665461381,65.41241972107551
-46.18029135351915,68.64474085919167,166.49387813099332,67.0423271952474,130.56556939967135,19.095692387522085,65.41349276912858
-46.2187456553561,68.64993541446285,165.79989555390978,67.04271446523147,131.25085315306706,19.095828079374336,65.4145699437173
-46.24970663243116,68.65513336244258,165.07270693422342,67.04312338281709,131.9329026436752,19.095963730282943,65.41565125006187
-46.26817425903709,68.66033464656324,164.3130652374988,67.043553896136,132.61167938605809,19.096099340360283,65.41673669338249
-46.27664850927282,68.66553921022323,163.5217315290601,67.04400595335912,133.28714525525663,19.09623490971873,65.41782627889934
-46.2776293570424,68.67074699678695,162.69947400226056,67.04447950269608,133.95926251069943,19.0963704384707,65.41892001183264
-46.27111677605407,68.67595794958476,161.84706701317683,67.04497449239499,134.62799381311694,19.09650592672857,65.42001789740257
-46.25711073981935,68.68117201191284,160.96529012362365,67.04549087074204,135.2933022565982,19.09664137460477,65.42111994082936
-46.235611221651965,68.68638912703324,160.05492715489078,67.04602858606125,135.95515140103788,19.09677678221169,65.42222614733318
-46.206618194667,68.69160923817375,159.1167652544361,67.04658758671401,136.61350528284356,19.09691214966177,65.42333652213425
-46.177631631779896,68.69683228852782,158.15159397743338,67.04716782109891,137.26832840390716,19.097047477067427,65.42445107045273
-46.14865150570554,68.70205822125457,157.16020438491717,67.04776923765125,137.9195857136009,19.0971827645411,65.42556979750887
-46.11467778895732,68.70728697947872,156.1433881608043,67.04839178484283,138.56724259118047,19.097318012195228,65.42669270852285
-46.07571045384616,68.71251850629054,155.1019367512986,67.0490354111816,139.21126483597808,19.097453220142267,65.42781980871484
-46.03174947247963,68.71775274474572,154.03664053073555,67.04970006521128,139.85161868752346,19.09758838849466,65.4289511033051
-45.98279481676103,68.72298963786542,152.94828799659206,67.05038569551108,140.4882708755963,19.097723517364887,65.43008659751376
-45.931346458388425,68.72822912863617,151.83766499369293,67.05109225069539,141.12118864856757,19.0978586068654,65.43122629656106
-45.8774043688538,68.73347116000983,150.7055539651308,67.05181967941341,141.7503397505202,19.09799365710869,65.43237020566721
-45.8234685194421,68.7387156749035,149.5527332269688,67.05256793034883,142.37569239142246,19.09812866820723,65.43351833005238
-45.769538881230346,68.74396261619957,148.3799762659293,67.0533369522196,142.99721525462564,19.098263640273515,65.43467067493675
-45.71311542508675,68.74921192674556,147.18805106158615,67.05412669377745,143.61487752693404,19.098398573420045,65.4358272455406
-45.6591981216698,68.75446354935413,145.97771943501522,67.05493710380775,144.22864891435995,19.09853346775932,65.43698804708404
-45.605286941427394,68.75971742680305,144.74973642493177,67.05576813112904,144.83849963618968,19.09866832340385,65.4381530847873
-45.55388185459596,68.76497350183512,143.50484969056922,67.05661972459279,145.44440041211948,19.09880314046616,65.43932236387059
-45.50748283119956,68.77023171715811,142.24379893844426,67.05749183308308,146.04632245722158,19.098937919058763,65.44049588955411
-45.47108984104905,68.77549201544478,140.96731536942747,67.05838440551624,146.64423749949987,19.0990726592942,65.44167366705805
-45.447202853741175,68.78075433933283,139.67612114404983,67.05929739084061,147.23811781266014,19.099207361285007,65.44285570160264
-45.43332183865776,68.78601863142474,138.370928866697,67.06023073803617,147.82793622720757,19.09934202514373,65.44404199840801
-45.42694676496482,68.7912848342879,137.05244109104393,67.06118439611421,148.41366610511852,19.09947665098292,65.4452325626944
-45.42557760161171,68.79655289045446,135.72134984839116,67.06215831411707,148.9952813149804,19.09961123891514,65.44642739968202
-45.42171431733029,68.80182274242135,134.37833619953625,67.06315244111782,149.57275624449306,19.099745789052957,65.44762651459106
-45.415356880634114,68.80709433265018,133.0240698116778,67.06416672621994,150.1460658355789,19.09988030150893,65.44882991264171
-45.40900525981756,68.81236760356724,131.65920856306218,67.06520111855694,150.71518560521355,19.100014776395657,65.45003759905418
-45.40765942295501,68.81764249756351,130.2843981777591,67.06625556729223,151.2800916519799,19.10014921382572,65.45124957904868
-45.41881933790003,68.82291895699453,128.90027189143456,67.06733002161859,151.840760670482,19.100283613911703,65.45246585784535
-45.442484972284575,68.82819692418045,127.50745014713536,67.06842443075806,152.39716995886573,19.100417976766217,65.45368644066447
-45.48115629351816,68.83347634140594,126.10654031928192,67.0695387439615,152.94929739731407,19.10055230250186,65.45491133272618
-45.53483326878702,68.83875715092017,124.69813646548252,67.07067291050836,153.497121427033,19.100686591231256,65.4561405392507
-45.60101586505339,68.84403929493685,123.2828191080651,67.07182687970635,154.04062105924234,19.10082084306702,65.45737406545825
-45.67970404905466,68.84932271563407,121.86115504796504,67.0730006008911,154.57977589204057,19.100955058121784,65.45861191656897
-45.76839778730259,68.85460735515439,120.4336972126451,67.07419402342596,155.1145661130111,19.101089236508177,65.45985409780313
-45.86209704608251,68.85989315560472,119.00098453824818,67.07540709670157,155.64497249495085,19.101223378338847,65.46110061438088
-45.965801791452606,68.8651800590564,117.56354188506012,67.07663977013566,156.17097639210127,19.101357483726435,65.46235147152242
-46.07951198924308,68.87046800754507,116.12187998526927,67.07789199317273,156.69255973688442,19.1014915527836,65.463606674448
-46.20072760505542,68.87575694307066,114.67649542278173,67.07916371528367,157.20970504452404,19.101625585623,65.46486622837776
-46.32194860426164,68.88104680759746,113.2278706452895,67.08045488596561,157.72239543293176,19.10175958235731,65.46613013853191
-46.44067495200349,68.88633754305395,111.77647400820152,67.08176545474149,158.23061464310433,19.1018935430992,65.46739841013068
-46.55440661319176,68.89162909133296,110.32275984912556,67.08309537115983,158.73434704527693,19.10202746796136,65.46867104839424
-46.66814355250551,68.89692139429144,108.86716859135772,67.0844445847944,159.23357763821292,19.10216135705647,65.4699480585428
-46.77938573439135,68.9022143937506,107.41012687495478,67.08581304524398,159.7282920490092,19.102295210497225,65.47122944579657
-46.890633123062656,68.90750803149584,105.95204771374635,67.08720070213204,160.21847653341962,19.10242902839634,65.47251521537571
-47.00188568249891,68.9128022492767,104.49333067677422,67.08860750510638,160.7041179766975,19.102562810866512,65.47380537250046
-47.11064337644494,68.9180969888069,103.03436209364008,67.09003340383896,161.1852038875815,19.102696558020455,65.475099922391
-47.21190616841024,68.92339219176428,101.57551528441212,67.09147834802552,161.66172237804824,19.102830269970912,65.47639887026754
-47.29317402166821,68.92868779979082,100.11715081488596,67.09294228738531,162.13366215096715,19.10296394683059,65.47770222135026
-47.35194689925553,68.93398375449256,98.65961677643207,67.09442517166084,162.60101251779423,19.103097588712235,65.47900998085937
-47.38322476397137,68.93927999743967,97.2032490877589,67.09592695061752,163.06376341679268,19.10323119572859,65.48032215401508
-47.38200757837679,68.9445764701664,95.7483718153957,67.09744757404347,163.52190539489192,19.103364767992403,65.48163874603758
-47.35079530479399,68.94987311417106,94.29529751020894,67.0989869917491,163.97542956794246,19.103498305616437,65.48295976214706
-47.28958790530567,68.955169870916,92.84432755795164,67.10054515356697,164.42432760363633,19.103631808713445,65.48428520756372
-47.20338534175435,68.96046668182764,91.39575254219508,67.1021220093514,164.86859174922887,19.103765277396203,65.48561508750777
-47.09718757574167,68.96576348829647,89.9498526178319,67.10371750897825,165.30821488192794,19.10389871177749,65.48694940719942
-46.9709945686278,68.97106023167694,88.50689789335678,67.10533160234456,165.7431905376825,19.104032111970085,65.48828817185884
-46.8248062815307,68.97635685328761,87.06714882032233,67.10696423936837,166.17351289623673,19.104165478086784,65.48963138670625
-46.65862267532556,68.98165329441098,85.63085658822277,67.10861536998836,166.5991767445849,19.104298810240376,65.49097905696182
-46.47244371064407,68.98694949629363,84.1982635230878,67.11028494416358,167.02017745571834,19.104432108543676,65.49233118784578
-46.26376934787388,68.99224540014613,82.76960348827485,67.11197291187322,167.43651098266565,19.10456537310948,65.49368778457833
-46.035099547157856,68.99754094714308,81.34510228581439,67.11367922311629,167.8481738456928,19.10469860405062,65.49504885237965
-45.78643426839358,69.00283607842306,79.92497805687766,67.11540382791131,168.2551631200419,19.10483180147991,65.49641439646996
-45.525273471232616,69.00813073508864,78.50944168083802,67.11714667629612,168.6574764389657,19.104964965510185,65.49778442206942
-45.25161711507999,69.0134248582065,77.09869717296041,67.11890771832749,169.0551120120573,19.10509809625428,65.49915893439827
-44.96546515909353,69.01871838880723,75.69294208011951,67.120686904081,169.44806865149775,19.105231193825045,65.50053793867669
-44.674317562183305,69.02401126788548,74.29236787228795,67.12248418365058,169.8363457767087,19.10536425833532,65.50192144012487
-44.38067428301097,69.02930343639993,72.89716032605261,67.1242995071484,170.21994339741025,19.10549728989797,65.50330944396305
-44.09703527998925,69.03459483527325,71.50749989665195,67.12613282470448,170.59886211935253,19.10563028862586,65.50470195541139
-43.82840051128135,69.03988540539216,70.12356207732333,67.12798408646648,170.97310317272058,19.105763254631857,65.5060989796901
-43.5747699348003,69.04517508760742,68.74551774721934,67.12985324259942,171.34266843370008,19.10589618802884,65.50750052201937
-43.3461435082085,69.05046382273382,67.3735335093963,67.13174024328539,171.70756043182524,19.1060290889297,65.5089065876194
-43.14752118891709,69.05575155155022,66.0077720190807,67.1336450387233,172.06778233573033,19.10616195744731,65.5103171817104
-42.9814029340854,69.06103821479952,64.64839230232269,67.13556757912859,172.42333791730522,19.106294793694584,65.5117323095126
-42.84528870062042,69.06632375318871,63.29555006590719,67.13750781473297,172.774231523767,19.106427597784425,65.51315197624612
-42.73917844517624,69.07160810738888,61.94939799861368,67.13946569578417,173.1204680871599,19.10656036982973,65.51457618713123
-42.65807212415353,69.07689121803521,60.61008606245285,67.14144117254567,173.46205314914891,19.10669310994344,65.51600494738808
-42.60196969369899,69.08217302572695,59.27776177276074,67.14343419529638,173.79899286421602,19.10682581823845,65.51743826223692
-42.57087110970485,69.08745347102753,57.95257046731458,67.14544471433045,174.13129398863617,19.106958494827712,65.5188761368979
-42.564776327808325,69.09273249446451,56.63465556489108,67.14747267995698,174.45896386998885,19.10709113982416,65.52031857659125
-42.58618530339112,69.09801003652959,55.32415881291814,67.14951804249974,174.78201045195993,19.107223753340733,65.52176558653714
-42.63509799157893,69.10328603767869,54.02122052327424,67.1515807522969,175.10044230181165,19.107356335490387,65.52321717195579
-42.70901434724093,69.10856043833188,52.72597979555171,67.1536607597008,175.41426861625052,19.107488886386072,65.52467333806742
-42.79793432498927,69.1138331788735,51.43857472856377,67.15575801507768,175.72349918355897,19.10762140614076,65.52613409009219
-42.89935787917865,69.11910419965207,50.15914262268136,67.1578724688074,176.028144353635,19.10775389486742,65.5275994332503
-43.01328496390576,69.12437344098042,48.88782017550746,67.1600040712832,176.328215038075,19.107886352679024,65.52906937276198
-43.129715533008856,69.12964084313563,47.62474367126136,67.16215277291143,176.6237227107851,19.108018779688564,65.53054391384741
-43.25114954006728,69.13490634635913,46.37004916262515,67.16431852411131,176.91467940912082,19.10815117600902,65.53202306172679
-43.37258693840101,69.14016989085664,45.123872643728575,67.16650127531463,177.201097742931,19.1082835417534,65.5335068216203
-43.4915276810702,69.14543141679827,43.8863502128757,67.16870097696555,177.48299088937068,19.108415877034705,65.53499519874818
-43.61297172087471,69.15069086431852,42.65761822303188,67.17091757952032,177.7603725734815,19.10854818196594,65.53648819833062
-43.72941901035372,69.15594817351628,41.43781341836526,67.17315103344698,178.03325706405053,19.108680456660124,65.53798582558778
-43.833369501785256,69.1612032844549,40.22707305661456,67.1754012892252,178.30165918474574,19.108812701230285,65.53948808573988
-43.91982314718576,69.16645613716221,39.02553501819135,67.17766829734596,178.56559431101462,19.108944915789447,65.54099498400714
-43.99127989830969,69.17170667163057,37.83333790303464,67.17995200831128,178.82507834536602,19.10907710045065,65.54250652560974
-44.04273970664912,69.17695482781686,36.65062111634547,67.18225237263401,179.08012768579,19.109209255326935,65.5440227157679
-44.07670252343325,69.1822005456425,35.47752494443925,67.18456934083758,179.33075920207054,19.10934138053136,65.54554355970177
-44.09566829962813,69.18744376499359,34.31419062103698,67.18690286345577,179.57699023474586,19.10947347617697,65.5470690626316
-44.09713698593617,69.19268442572084,33.160760382886004,67.18925289103237,179.8188386093358,19.109605542376837,65.54859922977757
-44.08610853279578,69.19792246763963,32.01737751285944,67.19161937412102,180.05632263632285,19.109737579244022,65.55013406635986
-44.06008289038102,69.20315783053009,30.88418636880061,67.19400226328491,180.28946108950583,19.109869586891605,65.55167357759872
-44.01656000860116,69.20839045413709,29.761332397185107,67.19640150909657,180.51827317748143,19.110001565432672,65.55321776871428
-43.95053983710038,69.21362027817031,28.648962131481603,67.19881706213764,180.7427785156293,19.110133514980312,65.55476664492679
-43.86952232525736,69.21884724230426,27.54722317453201,67.2012488729985,180.96299710597737,19.11026543564762,65.55632021145644
-43.776007422184975,69.22407128617837,26.45626416285748,67.20369689227823,181.1789493397015,19.11039732754769,65.5578784735234
-43.67249507672988,69.22929234939696,25.37623471109855,67.20616107058414,181.3906560148791,19.11052919079365,65.55944143634791
-43.56648523747223,69.23451037152932,24.307285337158927,67.20864135853175,181.598138339982,19.1106610254986,65.56100910515015
-43.457977852725314,69.2397252921098,23.249567370127707,67.21113770674434,181.80141791572757,19.11079283177566,65.56258148515032
-43.34697287053524,69.24493705063774,22.20323284181973,67.21365006585283,182.0005167100429,19.11092460973797,65.5641585815686
-43.2334702386806,69.25014558657769,21.168434360682344,67.21617838649557,182.19545703351736,19.11105635949866,65.56574039962524
-43.11746990467219,69.25535083935927,20.145324966784457,67.21872261931797,182.38626152271948,19.111188081170877,65.56732694454038
-43.00647181575266,69.26055274837738,19.134057968458315,67.22128271497235,182.572953146132,19.11131977486776,65.56891822153426
-42.905475918896215,69.26575125299212,18.134786762677457,67.22385862411771,182.7555552253248,19.111451440702464,65.57051423582705
-42.81948216080838,69.27094629252896,17.147664641568245,67.22645029741942,182.9340914418497,19.111583078788158,65.57211499263899
-42.74099048792563,69.27613780627871,16.172844586909097,67.22905768554908,183.10858582247695,19.111714689238,65.57372049719024
-42.675000846415166,69.2813257334976,15.210479053585845,67.23168073918418,183.2790627175263,19.11184627216518,65.57533075470099
-42.61901318217464,69.28651001340732,14.260719742600532,67.23431940900795,183.4455467796688,19.111977827682864,65.57694577039148
-42.56552744083185,69.29169058519514,13.323717364888822,67.23697364570909,183.60806294319704,19.112109355904245,65.57856554948188
-42.51704356774452,69.2968673880139,12.399621398202251,67.23964339998147,183.76663640376057,19.11224085694252,65.5801900971924
-42.47106150800001,69.30204036098205,11.488579839455795,67.24232862252406,183.9212925985651,19.112372330910883,65.58181941874324
-42.43258120641512,69.3072094431838,10.590738954056942,67.24502926404051,184.07205719441023,19.11250377792254,65.58345351935459
-42.4066026075358,69.31237457366912,9.706243022334856,67.24774527523907,184.21895609094136,19.11263519809072,65.58509240424667
-42.39812565563693,69.31753569145378,8.835234081620492,67.25047660683224,184.3620154243561,19.112766591528622,65.58673607863965
-42.40215029472213,69.3226927355195,7.977851661820999,67.25322320953663,184.501261564185,19.11289795834949,65.58838454775375
-42.4186764685235,69.32784564481389,7.134232513340109,67.25598503407267,184.63672111052105,19.113029298666543,65.59003781680914
-42.44020412050139,69.33299435825064,6.304510327893183,67.25876203116442,184.7684208769384,19.11316061259303,65.59169589102606
-42.464233193844265,69.33813881470951,5.488815453778059,67.2615541515393,184.89638786647663,19.113291900242192,65.59335877562471
-42.48326363146846,69.34327895303642,4.68727460731904,67.26436134592792,185.02064927019927,19.113423161727283,65.59502647582524
-42.49479537601797,69.3484147120435,3.900010581672497,67.26718356506379,185.1412324735669,19.11355439716156,65.59669899684788
-42.49382836986432,69.3535460305092,3.1271419534825142,67.27002075968313,185.25816504848916,19.113685606658294,65.5983763439128
-42.47786255510633,69.35867284717833,2.368782788032597,67.27287288052464,185.3714747384287,19.113816790330752,65.60005852224027
-42.43939787356998,69.3637951007621,1.625042344554508,67.27573987832928,185.4811894439338,19.11394794829221,65.60174553705043
-42.378434266808256,69.36891272993833,0.8960247838559994,67.27862170383997,185.5873372159731,19.11407908065596,65.6034373935635
-42.29247167610095,69.37402567335131,0.1818288792165177,67.28151830780158,185.68994627182667,19.114210187535296,65.60513409699966
-42.18901004245453,69.37913386961206,-0.5174522705690308,67.28442964096038,185.78904502615103,19.1143412690435,65.60683565257914
-42.06554930660202,69.38423725729832,-1.2017315271293612,67.28735565406416,185.88466210770216,19.11447232529389,65.6085420655221
-41.92708940900283,69.38933577495466,-1.8709279960088523,67.29029629786173,185.9768263543349,19.11460335639977,65.61025334104876
-41.78113028984264,69.39442936109249,-2.524967304578972,67.29325152310287,186.06556680103145,19.114734362474454,65.61196948437933
-41.62767188903327,69.39951795419024,-3.163781871760037,67.29622128053805,186.1509126683339,19.11486534363128,65.61369050073397
-41.46671414621257,69.4046014926934,-3.787311167299421,67.29920552091822,186.2328933511772,19.114996299983567,65.61541639533293
-41.29575700074434,69.40967991501458,-4.395501957680814,67.30220419499457,186.3115384081197,19.11512723164465,65.61714717339639
-41.112300391718165,69.4147531595336,-4.988308535754435,67.30521725351835,186.38687754359037,19.11525813872788,65.61888284014454
-40.91634425794936,69.41982116459761,-5.565692932395194,67.30824464724061,186.45894057577084,19.1153890213466,65.62062340079756
-40.70788853797891,69.42488386852108,-6.1276251095417535,67.31128632691204,186.52775741224465,19.11551987961417,65.6223688605757
-40.48943317007331,69.42994120958606,-6.674083134673268,67.31434224328271,186.59335805554312,19.115650713643948,65.62411922469911
-40.26847809222457,69.43499312604206,-7.205053338340377,67.31741234710182,186.65577261645169,19.115781523549305,65.62587449838801
-40.04502324215008,69.44003955610633,-7.720530457924653,67.32049658911764,186.71503130555996,19.11591230944361,65.62763468686262
-39.82406855729263,69.44508043796378,-8.22051777029968,67.32359492007704,186.7711644030526,19.11604307144025,65.6293997953431
-39.60561397482027,69.45011570976723,-8.705027213678832,67.32670729072557,186.8242022362504,19.116173809652626,65.63116982904967
